시도,중분류,시군구,소분류,읍면동,영문 표기
충청남도,34510,금산군,34510310,금성면,Geumseong-myeon
충청남도,34510,금산군,34510320,제원면,Jewon-myeon
충청남도,34510,금산군,34510330,부리면,Buri-myeon
충청남도,34510,금산군,34510340,군북면,Gunbuk-myeon
충청남도,34510,금산군,34510350,남일면,Namil-myeon
충청남도,34510,금산군,34510360,남이면,Nami-myeon
충청남도,34510,금산군,34510370,진산면,Jinsan-myeon
충청남도,34510,금산군,34510380,복수면,Boksu-myeon
충청남도,34510,금산군,34510390,추부면,Chubu-myeon
충청남도,34530,부여군,,,Buyeo-gun
충청남도,34530,부여군,34530110,부여읍,Buyeo-eup
충청남도,34530,부여군,34530310,규암면,Gyuam-myeon
충청남도,34530,부여군,34530320,은산면,Eunsan-myeon
충청남도,34530,부여군,34530330,외산면,Oesan-myeon
충청남도,34530,부여군,34530340,내산면,Naesan-myeon
충청남도,34530,부여군,34530350,구룡면,Guryong-myeon
충청남도,34530,부여군,34530360,홍산면,Hongsan-myeon
충청남도,34530,부여군,34530370,옥산면,Oksan-myeon
충청남도,34530,부여군,34530380,남면,Nam-myeon
충청남도,34530,부여군,34530390,충화면,Chunghwa-myeon
충청남도,34530,부여군,34530400,양화면,Yanghwa-myeon
충청남도,34530,부여군,34530410,임천면,Imcheon-myeon
충청남도,34530,부여군,34530420,장암면,Jangam-myeon
충청남도,34530,부여군,34530430,세도면,Sedo-myeon
충청남도,34530,부여군,34530440,석성면,Seokseong-myeon
충청남도,34530,부여군,34530450,초촌면,Chochon-myeon
충청남도,34540,서천군,,,Seocheon-gun
충청남도,34540,서천군,34540110,장항읍,Janghang-eup
충청남도,34540,서천군,34540120,서천읍,Seocheon-eup
충청남도,34540,서천군,34540310,마서면,Maseo-myeon
충청남도,34540,서천군,34540320,화양면,Hwayang-myeon
충청남도,34540,서천군,34540330,기산면,Gisan-myeon
충청남도,34540,서천군,34540340,한산면,Hansan-myeon
충청남도,34540,서천군,34540350,마산면,Masan-myeon
충청남도,34540,서천군,34540360,시초면,Sicho-myeon
충청남도,34540,서천군,34540370,문산면,Munsan-myeon
충청남도,34540,서천군,34540380,판교면,Pangyo-myeon
충청남도,34540,서천군,34540390,종천면,Jongcheon-myeon
충청남도,34540,서천군,34540400,비인면,Biin-myeon
충청남도,34540,서천군,34540410,서면,Seo-myeon
충청남도,34550,청양군,,,Cheongyang-gun
충청남도,34550,청양군,34550110,청양읍,Cheongyang-eup
충청남도,34550,청양군,34550310,운곡면,Ungok-myeon
충청남도,34550,청양군,34550320,대치면,Daechi-myeon
충청남도,34550,청양군,34550330,정산면,Jeongsan-myeon
충청남도,34550,청양군,34550340,목면,Mok-myeon
충청남도,34550,청양군,34550350,청남면,Cheongnam-myeon
충청남도,34550,청양군,34550360,장평면,Jangpyeong-myeon
충청남도,34550,청양군,34550370,남양면,Namyang-myeon
충청남도,34550,청양군,34550380,화성면,Hwaseong-myeon
충청남도,34550,청양군,34550390,비봉면,Bibong-myeon
충청남도,34560,홍성군,,,Hongseong-gun
충청남도,34560,홍성군,34560110,홍성읍,Hongseong-eup
충청남도,34560,홍성군,34560120,광천읍,Gwangcheon-eup
충청남도,34560,홍성군,34560130,홍북읍,Hongbuk-eup
충청남도,34560,홍성군,34560320,금마면,Geumma-myeon
충청남도,34560,홍성군,34560330,홍동면,Hongdong-myeon
충청남도,34560,홍성군,34560340,장곡면,Janggok-myeon
충청남도,34560,홍성군,34560350,은하면,Eunha-myeon
충청남도,34560,홍성군,34560360,결성면,Gyeolseong-myeon
충청남도,34560,홍성군,34560370,서부면,Seobu-myeon
충청남도,34560,홍성군,34560380,갈산면,Galsan-myeon
충청남도,34560,홍성군,34560390,구항면,Guhang-myeon
충청남도,34570,예산군,,,Yesan-gun
충청남도,34570,예산군,34570110,예산읍,Yesan-eup
충청남도,34570,예산군,34570120,삽교읍,Sapgyo-eup
충청남도,34570,예산군,34570310,대술면,Daesul-myeon
충청남도,34570,예산군,34570320,신양면,Sinyang-myeon
충청남도,34570,예산군,34570330,광시면,Gwangsi-myeon
충청남도,34570,예산군,34570340,대흥면,Daeheung-myeon
충청남도,34570,예산군,34570350,응봉면,Eungbong-myeon
충청남도,34570,예산군,34570360,덕산면,Deoksan-myeon
충청남도,34570,예산군,34570370,봉산면,Bongsan-myeon
충청남도,34570,예산군,34570380,고덕면,Godeok-myeon
충청남도,34570,예산군,34570390,신암면,Sinam-myeon
충청남도,34570,예산군,34570400,오가면,Oga-myeon
충청남도,34580,태안군,,,Taean-gun
충청남도,34580,태안군,34580110,태안읍,Taean-eup
충청남도,34580,태안군,34580120,안면읍,Anmyeon-eup
충청남도,34580,태안군,34580310,고남면,Gonam-myeon
충청남도,34580,태안군,34580320,남면,Nam-myeon
충청남도,34580,태안군,34580330,근흥면,Geunheung-myeon
충청남도,34580,태안군,34580340,소원면,Sowon-myeon
충청남도,34580,태안군,34580350,원북면,Wonbuk-myeon
충청남도,34580,태안군,34580360,이원면,Iwon-myeon
,,,,,
전라북도,,,,,Jeollabuk-do
전라북도,35010,전주시,,,Jeonju-si
전라북도,35011,완산구,,,Wansan-gu
전라북도,35011,완산구,35011740,중앙동,Jungang-dong
전라북도,35011,완산구,35011750,풍남동,Pungnam-dong
전라북도,35011,완산구,35011760,노송동,Nosong-dong
전라북도,35011,완산구,35011770,완산동,Wansan-dong
전라북도,35011,완산구,35011600,동서학동,Dongseohak-dong
전라북도,35011,완산구,35011610,서서학동,Seoseohak-dong
전라북도,35011,완산구,35011620,중화산1동,Junghwasan 1(il)-dong
전라북도,35011,완산구,35011630,중화산2동,Junghwasan 2(i)-dong
전라북도,35011,완산구,35011660,서신동,Seosin-dong
전라북도,35011,완산구,35011640,평화1동,Pyeonghwa 1(il)-dong
전라북도,35011,완산구,35011650,평화2동,Pyeonghwa 2(i)-dong
전라북도,35011,완산구,35011670,삼천1동,Samcheon 1(il)-dong
전라북도,35011,완산구,35011680,삼천2동,Samcheon 2(i)-dong
전라북도,35011,완산구,35011690,삼천3동,Samcheon 3(sam)-dong
전라북도,35011,완산구,35011700,효자1동,Hyoja 1(il)-dong
전라북도,35011,완산구,35011710,효자2동,Hyoja 2(i)-dong
전라북도,35011,완산구,35011720,효자3동,Hyoja 3(sam)-dong
전라북도,35011,완산구,35011780,효자4동,Hyoja 4(sa)-dong
전라북도,35011,완산구,35011790,효자5동,Hyoja 5(o)-dong
전라북도,35012,덕진구,,,Deokjin-gu
전라북도,35012,덕진구,35012690,진북동,Jinbuk-dong
전라북도,35012,덕진구,35012540,인후1동,Inhu 1(il)-dong
전라북도,35012,덕진구,35012550,인후2동,Inhu 2(i)-dong
전라북도,35012,덕진구,35012560,인후3동,Inhu 3(sam)-dong
전라북도,35012,덕진구,35012570,덕진동,Deokjin-dong
전라북도,35012,덕진구,35012580,금암1동,Geumam 1(il)-dong
전라북도,35012,덕진구,35012590,금암2동,Geumam 2(i)-dong
전라북도,35012,덕진구,35012600,팔복동,Palbok-dong
전라북도,35012,덕진구,35012610,우아1동,Ua 1(il)-dong
전라북도,35012,덕진구,35012620,우아2동,Ua 2(i)-dong
전라북도,35012,덕진구,35012630,호성동,Hoseong-dong
전라북도,35012,덕진구,35012650,송천1동,Songcheon 1(il)-dong
전라북도,35012,덕진구,35012660,송천2동,Songcheon 2(i)-dong
전라북도,35012,덕진구,35012670,조촌동,Jochon-dong
전라북도,35012,덕진구,35012710,여의동,Yeoui-dong
전라북도,35012,덕진구,35012700,혁신동,Hyeoksin-dong
전라북도,35020,군산시,,,Gunsan-si
전라북도,35020,군산시,35020110,옥구읍,Okgu-eup
전라북도,35020,군산시,35020310,옥산면,Oksan-myeon
전라북도,35020,군산시,35020320,회현면,Hoehyeon-myeon
전라북도,35020,군산시,35020330,임피면,Impi-myeon
전라북도,35020,군산시,35020340,서수면,Seosu-myeon
전라북도,35020,군산시,35020350,대야면,Daeya-myeon
전라북도,35020,군산시,35020360,개정면,Gaejeong-myeon
전라북도,35020,군산시,35020370,성산면,Seongsan-myeon
전라북도,35020,군산시,35020380,나포면,Napo-myeon
전라북도,35020,군산시,35020390,옥도면,Okdo-myeon
전라북도,35020,군산시,35020400,옥서면,Okseo-myeon
전라북도,35020,군산시,35020510,해신동,Haesin-dong
전라북도,35020,군산시,35020530,월명동,Wolmyeong-dong
전라북도,35020,군산시,35020550,신풍동,Sinpung-dong
전라북도,35020,군산시,35020560,삼학동,Samhak-dong
전라북도,35020,군산시,35020600,중앙동,Jungang-dong
전라북도,35020,군산시,35020640,흥남동,Heungnam-dong
전라북도,35020,군산시,35020650,조촌동,Jochon-dong
전라북도,35020,군산시,35020660,경암동,Gyeongam-dong
전라북도,35020,군산시,35020670,구암동,Guam-dong
전라북도,35020,군산시,35020680,개정동,Gaejeong-dong
전라북도,35020,군산시,35020690,수송동,Susong-dong
전라북도,35020,군산시,35020700,나운1동,Naun 1(il)-dong
전라북도,35020,군산시,35020710,나운2동,Naun 2(i)-dong
전라북도,35020,군산시,35020740,나운3동,Naun 3(sam)-dong
전라북도,35020,군산시,35020720,소룡동,Soryong-dong
전라북도,35020,군산시,35020730,미성동,Miseong-dong
전라북도,35030,익산시,,,Iksan-si
전라북도,35030,익산시,35030110,함열읍,Hamyeol-eup
전라북도,35030,익산시,35030310,오산면,Osan-myeon
전라북도,35030,익산시,35030320,황등면,Hwangdeung-myeon
전라북도,35030,익산시,35030330,함라면,Hamna-myeon
전라북도,35030,익산시,35030340,웅포면,Ungpo-myeon
전라북도,35030,익산시,35030350,성당면,Seongdang-myeon
전라북도,35030,익산시,35030360,용안면,Yongan-myeon
전라북도,35030,익산시,35030370,낭산면,Nangsan-myeon
전라북도,35030,익산시,35030380,망성면,Mangseong-myeon
전라북도,35030,익산시,35030390,여산면,Yeosan-myeon
전라북도,35030,익산시,35030400,금마면,Geumma-myeon
전라북도,35030,익산시,35030410,왕궁면,Wanggung-myeon
전라북도,35030,익산시,35030420,춘포면,Chunpo-myeon
전라북도,35030,익산시,35030430,삼기면,Samgi-myeon
전라북도,35030,익산시,35030440,용동면,Yongdong-myeon
전라북도,35030,익산시,35030510,중앙동,Jungang-dong
전라북도,35030,익산시,35030530,평화동,Pyeonghwa-dong
전라북도,35030,익산시,35030550,인화동,Inhwa-dong
전라북도,35030,익산시,35030570,동산동,Dongsan-dong
전라북도,35030,익산시,35030580,마동,Ma-dong
전라북도,35030,익산시,35030590,남중동,Namjung-dong
전라북도,35030,익산시,35030610,모현동,Mohyeon-dong
전라북도,35030,익산시,35030620,송학동,Songhak-dong
전라북도,35030,익산시,35030660,영등1동,Yeongdeung 1(il)-dong
전라북도,35030,익산시,35030710,영등2동,Yeongdeung 2(i)-dong
전라북도,35030,익산시,35030720,어양동,Eoyang-dong
전라북도,35030,익산시,35030650,신동,Sin-dong
전라북도,35030,익산시,35030690,팔봉동,Palbong-dong
전라북도,35030,익산시,35030700,삼성동,Samseong-dong
전라북도,35040,정읍시,,,Jeongeup-si
전라북도,35040,정읍시,35040110,신태인읍,Sintaein-eup
전라북도,35040,정읍시,35040310,북면,Buk-myeon
전라북도,35040,정읍시,35040320,입암면,Ibam-myeon
전라북도,35040,정읍시,35040330,소성면,Soseong-myeon
전라북도,35040,정읍시,35040340,고부면,Gobu-myeon
전라북도,35040,정읍시,35040350,영원면,Yeongwon-myeon
전라북도,35040,정읍시,35040360,덕천면,Deokcheon-myeon
전라북도,35040,정읍시,35040370,이평면,Ipyeong-myeon
전라북도,35040,정읍시,35040380,정우면,Jeongu-myeon
전라북도,35040,정읍시,35040390,태인면,Taein-myeon
전라북도,35040,정읍시,35040400,감곡면,Gamgok-myeon
전라북도,35040,정읍시,35040410,옹동면,Ongdong-myeon
전라북도,35040,정읍시,35040420,칠보면,Chilbo-myeon
전라북도,35040,정읍시,35040430,산내면,Sannae-myeon
전라북도,35040,정읍시,35040440,산외면,Sanoe-myeon
전라북도,35040,정읍시,35040510,수성동,Suseong-dong
전라북도,35040,정읍시,35040520,장명동,Jangmyeong-dong
전라북도,35040,정읍시,35040530,내장상동,Naejangsang-dong
전라북도,35040,정읍시,35040540,시기동,Sigi-dong
전라북도,35040,정읍시,35040600,초산동,Chosan-dong
전라북도,35040,정읍시,35040570,연지동,Yeonji-dong
전라북도,35040,정읍시,35040580,농소동,Nongso-dong
전라북도,35040,정읍시,35040590,상교동,Sanggyo-dong
전라북도,35050,남원시,,,Namwon-si
전라북도,35050,남원시,35050110,운봉읍,Unbong-eup
전라북도,35050,남원시,35050310,주천면,Jucheon-myeon
전라북도,35050,남원시,35050320,수지면,Suji-myeon
전라북도,35050,남원시,35050330,송동면,Songdong-myeon
전라북도,35050,남원시,35050340,주생면,Jusaeng-myeon
전라북도,35050,남원시,35050350,금지면,Geumji-myeon
전라북도,35050,남원시,35050360,대강면,Daegang-myeon
전라북도,35050,남원시,35050370,대산면,Daesan-myeon
전라북도,35050,남원시,35050380,사매면,Samae-myeon
전라북도,35050,남원시,35050390,덕과면,Deokgwa-myeon
전라북도,35050,남원시,35050400,보절면,Bojeol-myeon
전라북도,35050,남원시,35050410,산동면,Sandong-myeon
전라북도,35050,남원시,35050420,이백면,Ibaek-myeon
전라북도,35050,남원시,35050440,아영면,Ayeong-myeon
전라북도,35050,남원시,35050450,산내면,Sannae-myeon
전라북도,35050,남원시,35050430,인월면,Inwol-myeon
전라북도,35050,남원시,35050510,동충동,Dongchung-dong
전라북도,35050,남원시,35050520,죽항동,Jukhang-dong
전라북도,35050,남원시,35050540,노암동,Noam-dong
전라북도,35050,남원시,35050550,금동,Geum-dong
전라북도,35050,남원시,35050560,왕정동,Wangjeong-dong
전라북도,35050,남원시,35050570,향교동,Hyanggyo-dong
전라북도,35050,남원시,35050590,도통동,Dotong-dong
전라북도,35060,김제시,,,Gimje-si
전라북도,35060,김제시,35060110,만경읍,Mangyeong-eup
전라북도,35060,김제시,35060310,죽산면,Juksan-myeon
전라북도,35060,김제시,35060320,백산면,Baeksan-myeon
전라북도,35060,김제시,35060330,용지면,Yongji-myeon
전라북도,35060,김제시,35060340,백구면,Baekgu-myeon
전라북도,35060,김제시,35060350,부량면,Buryang-myeon
전라북도,35060,김제시,35060360,공덕면,Gongdeok-myeon
전라북도,35060,김제시,35060370,청하면,Cheongha-myeon
전라북도,35060,김제시,35060380,성덕면,Seongdeok-myeon
전라북도,35060,김제시,35060390,진봉면,Jinbong-myeon
전라북도,35060,김제시,35060400,금구면,Geumgu-myeon
전라북도,35060,김제시,35060410,봉남면,Bongnam-myeon
전라북도,35060,김제시,35060420,황산면,Hwangsan-myeon
전라북도,35060,김제시,35060430,금산면,Geumsan-myeon
전라북도,35060,김제시,35060440,광활면,Gwanghwal-myeon
전라북도,35060,김제시,35060510,요촌동,Yochon-dong
전라북도,35060,김제시,35060520,신풍동,Sinpung-dong
전라북도,35060,김제시,35060540,검산동,Geomsan-dong
전라북도,35060,김제시,35060580,교월동,Gyowol-dong
전라북도,35510,완주군,,,Wanju-gun
전라북도,35510,완주군,35510110,삼례읍,Samnye-eup
전라북도,35510,완주군,35510120,봉동읍,Bongdong-eup
전라북도,35510,완주군,35510130,용진읍,Yongjin-eup
전라북도,35510,완주군,35510320,상관면,Sanggwan-myeon
전라북도,35510,완주군,35510330,이서면,Iseo-myeon
전라북도,35510,완주군,35510340,소양면,Soyang-myeon
전라북도,35510,완주군,35510350,구이면,Gui-myeon
전라북도,35510,완주군,35510360,고산면,Gosan-myeon
전라북도,35510,완주군,35510370,비봉면,Bibong-myeon
전라북도,35510,완주군,35510380,운주면,Unju-myeon
전라북도,35510,완주군,35510390,화산면,Hwasan-myeon
전라북도,35510,완주군,35510400,동상면,Dongsang-myeon
전라북도,35510,완주군,35510410,경천면,Gyeongcheon-myeon
전라북도,35520,진안군,,,Jinan-gun
전라북도,35520,진안군,35520110,진안읍,Jinan-eup
전라북도,35520,진안군,35520310,용담면,Yongdam-myeon
전라북도,35520,진안군,35520320,안천면,Ancheon-myeon
전라북도,35520,진안군,35520330,동향면,Donghyang-myeon
전라북도,35520,진안군,35520340,상전면,Sangjeon-myeon
전라북도,35520,진안군,35520350,백운면,Baegun-myeon
전라북도,35520,진안군,35520360,성수면,Seongsu-myeon
